Ensembl Gene ID	Ensembl Transcript ID	Gene Biotype	Gene Start (bp)	Gene End (bp)
ENSG00000166104	ENST00000570077	transcribed_unprocessed_pseudogene	62227896	62253235
ENSG00000166473	ENST00000534447	polymorphic_pseudogene	81100875	81220370
ENSG00000166473	ENST00000534142	polymorphic_pseudogene	81100875	81220370
ENSG00000166473	ENST00000533478	polymorphic_pseudogene	81100875	81220370
ENSG00000166473	ENST00000525539	polymorphic_pseudogene	81100875	81220370
ENSG00000166473	ENST00000530363	polymorphic_pseudogene	81100875	81220370
ENSG00000166473	ENST00000299598	polymorphic_pseudogene	81100875	81220370
ENSG00000166473	ENST00000529079	polymorphic_pseudogene	81100875	81220370
ENSG00000166473	ENST00000531391	polymorphic_pseudogene	81100875	81220370
ENSG00000166473	ENST00000526632	polymorphic_pseudogene	81100875	81220370
ENSG00000166473	ENST00000527937	polymorphic_pseudogene	81100875	81220370
ENSG00000166473	ENST00000529791	polymorphic_pseudogene	81100875	81220370
ENSG00000166473	ENST00000337114	polymorphic_pseudogene	81100875	81220370
ENSG00000166473	ENST00000614230	polymorphic_pseudogene	81100875	81220370
ENSG00000166763	ENST00000509801	unprocessed_pseudogene	43699488	43718184
ENSG00000166770	ENST00000588685	lincRNA	56477250	56500666
ENSG00000166770	ENST00000586822	lincRNA	56477250	56500666
ENSG00000166770	ENST00000585445	lincRNA	56477250	56500666
ENSG00000166770	ENST00000586091	lincRNA	56477250	56500666
ENSG00000166770	ENST00000594783	lincRNA	56477250	56500666
ENSG00000166770	ENST00000592146	lincRNA	56477250	56500666
ENSG00000166770	ENST00000588158	lincRNA	56477250	56500666
ENSG00000166770	ENST00000591797	lincRNA	56477250	56500666
ENSG00000166770	ENST00000601875	lincRNA	56477250	56500666
ENSG00000166917	ENST00000553459	antisense	133246478	133247891
ENSG00000166917	ENST00000300167	antisense	133246478	133247891
ENSG00000167390	ENST00000419331	processed_pseudogene	23989292	23990454
ENSG00000167459	ENST00000602744	processed_transcript	16031307	16042116
ENSG00000167459	ENST00000602372	processed_transcript	16031307	16042116
ENSG00000167459	ENST00000602814	processed_transcript	16031307	16042116
ENSG00000167459	ENST00000397365	processed_transcript	16031307	16042116
ENSG00000167459	ENST00000588117	processed_transcript	16031307	16042116
ENSG00000167459	ENST00000588838	processed_transcript	16031307	16042116
ENSG00000167459	ENST00000589071	processed_transcript	16031307	16042116
ENSG00000167494	ENST00000426269	unprocessed_pseudogene	18497572	18501034
ENSG00000167798	ENST00000497718	transcribed_unprocessed_pseudogene	10037803	10074135
ENSG00000167798	ENST00000495140	transcribed_unprocessed_pseudogene	10037803	10074135
ENSG00000167912	ENST00000523683	antisense	59119040	59121346
ENSG00000167912	ENST00000518993	antisense	59119040	59121346
ENSG00000167912	ENST00000517898	antisense	59119040	59121346
ENSG00000168367	ENST00000600892	lincRNA	86331844	86349683
ENSG00000168367	ENST00000594203	lincRNA	86331844	86349683
ENSG00000168367	ENST00000601556	lincRNA	86331844	86349683
ENSG00000168367	ENST00000595169	lincRNA	86331844	86349683
ENSG00000168367	ENST00000599619	lincRNA	86331844	86349683
ENSG00000168367	ENST00000599664	lincRNA	86331844	86349683
ENSG00000168367	ENST00000598994	lincRNA	86331844	86349683
ENSG00000168405	ENST00000471416	unitary_pseudogene	25081068	25166555
ENSG00000168405	ENST00000377989	unitary_pseudogene	25081068	25166555
ENSG00000168405	ENST00000493257	unitary_pseudogene	25081068	25166555
ENSG00000168405	ENST00000377993	unitary_pseudogene	25081068	25166555
ENSG00000168405	ENST00000490939	unitary_pseudogene	25081068	25166555
ENSG00000168405	ENST00000493981	unitary_pseudogene	25081068	25166555
ENSG00000168405	ENST00000458373	unitary_pseudogene	25081068	25166555
ENSG00000168405	ENST00000462823	unitary_pseudogene	25081068	25166555
ENSG00000168852	ENST00000458118	transcribed_unprocessed_pseudogene	40822296	40921749
ENSG00000168852	ENST00000432905	transcribed_unprocessed_pseudogene	40822296	40921749
ENSG00000168852	ENST00000379515	transcribed_unprocessed_pseudogene	40822296	40921749
ENSG00000169253	ENST00000306634	processed_pseudogene	108626833	108627150
ENSG00000170089	ENST00000515065	transcribed_unprocessed_pseudogene	177809407	177950732
ENSG00000170089	ENST00000506082	transcribed_unprocessed_pseudogene	177809407	177950732
ENSG00000170089	ENST00000510692	transcribed_unprocessed_pseudogene	177809407	177950732
ENSG00000170089	ENST00000506672	transcribed_unprocessed_pseudogene	177809407	177950732
ENSG00000170089	ENST00000512851	transcribed_unprocessed_pseudogene	177809407	177950732
ENSG00000170089	ENST00000515525	transcribed_unprocessed_pseudogene	177809407	177950732
ENSG00000170089	ENST00000507037	transcribed_unprocessed_pseudogene	177809407	177950732
ENSG00000170089	ENST00000502601	transcribed_unprocessed_pseudogene	177809407	177950732
ENSG00000170089	ENST00000511074	transcribed_unprocessed_pseudogene	177809407	177950732
ENSG00000170089	ENST00000504756	transcribed_unprocessed_pseudogene	177809407	177950732
ENSG00000170089	ENST00000358442	transcribed_unprocessed_pseudogene	177809407	177950732
ENSG00000170089	ENST00000514635	transcribed_unprocessed_pseudogene	177809407	177950732
ENSG00000170089	ENST00000503449	transcribed_unprocessed_pseudogene	177809407	177950732
ENSG00000170165	ENST00000442354	unprocessed_pseudogene	42901238	42920095
ENSG00000170629	ENST00000439473	transcribed_unprocessed_pseudogene	103175133	103280410
ENSG00000170629	ENST00000438364	transcribed_unprocessed_pseudogene	103175133	103280410
ENSG00000170629	ENST00000411491	transcribed_unprocessed_pseudogene	103175133	103280410
ENSG00000170629	ENST00000312132	transcribed_unprocessed_pseudogene	103175133	103280410
ENSG00000170629	ENST00000435536	transcribed_unprocessed_pseudogene	103175133	103280410
ENSG00000170629	ENST00000446373	transcribed_unprocessed_pseudogene	103175133	103280410
ENSG00000170688	ENST00000305754	unprocessed_pseudogene	7848700	7849626
ENSG00000170827	ENST00000624767	transcribed_unprocessed_pseudogene	133079900	133087355
ENSG00000170827	ENST00000411440	transcribed_unprocessed_pseudogene	133079900	133087355
ENSG00000170827	ENST00000421286	transcribed_unprocessed_pseudogene	133079900	133087355
ENSG00000170846	ENST00000307533	lincRNA	6673451	6676047
ENSG00000170846	ENST00000444232	lincRNA	6673451	6676047
ENSG00000170919	ENST00000517509	antisense	45341345	45393413
ENSG00000170919	ENST00000412946	antisense	45341345	45393413
ENSG00000170919	ENST00000520622	antisense	45341345	45393413
ENSG00000170919	ENST00000520590	antisense	45341345	45393413
ENSG00000170919	ENST00000523506	antisense	45341345	45393413
ENSG00000170919	ENST00000521336	antisense	45341345	45393413
ENSG00000170919	ENST00000522859	antisense	45341345	45393413
ENSG00000170919	ENST00000524062	antisense	45341345	45393413
ENSG00000170919	ENST00000520310	antisense	45341345	45393413
ENSG00000170919	ENST00000520924	antisense	45341345	45393413
ENSG00000170919	ENST00000618947	antisense	45341345	45393413
ENSG00000170919	ENST00000521507	antisense	45341345	45393413
ENSG00000170919	ENST00000523445	antisense	45341345	45393413
ENSG00000170919	ENST00000522845	antisense	45341345	45393413
ENSG00000170919	ENST00000434849	antisense	45341345	45393413
ENSG00000170919	ENST00000520585	antisense	45341345	45393413
ENSG00000170919	ENST00000522673	antisense	45341345	45393413
ENSG00000170919	ENST00000519454	antisense	45341345	45393413
ENSG00000170919	ENST00000520432	antisense	45341345	45393413
ENSG00000170919	ENST00000330825	antisense	45341345	45393413
ENSG00000170919	ENST00000379050	antisense	45341345	45393413
ENSG00000170919	ENST00000619457	antisense	45341345	45393413
ENSG00000171084	ENST00000467239	transcribed_unprocessed_pseudogene	125916620	125930024
ENSG00000171084	ENST00000484500	transcribed_unprocessed_pseudogene	125916620	125930024
ENSG00000171084	ENST00000486431	transcribed_unprocessed_pseudogene	125916620	125930024
ENSG00000171084	ENST00000485843	transcribed_unprocessed_pseudogene	125916620	125930024
ENSG00000171101	ENST00000618545	transcribed_unprocessed_pseudogene	51167328	51173524
ENSG00000171101	ENST00000611992	transcribed_unprocessed_pseudogene	51167328	51173524
ENSG00000171101	ENST00000593736	transcribed_unprocessed_pseudogene	51167328	51173524
ENSG00000171101	ENST00000619985	transcribed_unprocessed_pseudogene	51167328	51173524
ENSG00000171101	ENST00000614626	transcribed_unprocessed_pseudogene	51167328	51173524
ENSG00000171658	ENST00000423298	transcribed_unprocessed_pseudogene	185959943	185980872
ENSG00000171658	ENST00000422108	transcribed_unprocessed_pseudogene	185959943	185980872
ENSG00000171658	ENST00000436375	transcribed_unprocessed_pseudogene	185959943	185980872
ENSG00000171658	ENST00000416764	transcribed_unprocessed_pseudogene	185959943	185980872
ENSG00000171658	ENST00000445507	transcribed_unprocessed_pseudogene	185959943	185980872
ENSG00000171658	ENST00000306399	transcribed_unprocessed_pseudogene	185959943	185980872
ENSG00000171658	ENST00000441600	transcribed_unprocessed_pseudogene	185959943	185980872
ENSG00000172250	ENST00000455578	processed_transcript	42500579	42512560
ENSG00000172250	ENST00000359906	processed_transcript	42500579	42512560
ENSG00000172250	ENST00000434218	processed_transcript	42500579	42512560
ENSG00000172460	ENST00000506153	unitary_pseudogene	2839568	2842744
ENSG00000172460	ENST00000489864	unitary_pseudogene	2839568	2842744
ENSG00000172460	ENST00000476276	unitary_pseudogene	2839568	2842744
ENSG00000172460	ENST00000475030	unitary_pseudogene	2839568	2842744
ENSG00000172460	ENST00000390681	unitary_pseudogene	2839568	2842744
ENSG00000172460	ENST00000480827	unitary_pseudogene	2839568	2842744
ENSG00000172965	ENST00000609220	lincRNA	111196350	111495100
ENSG00000172965	ENST00000609902	lincRNA	111196350	111495100
ENSG00000172965	ENST00000439362	lincRNA	111196350	111495100
ENSG00000172965	ENST00000605570	lincRNA	111196350	111495100
ENSG00000172965	ENST00000371162	lincRNA	111196350	111495100
ENSG00000172965	ENST00000431385	lincRNA	111196350	111495100
ENSG00000172965	ENST00000443467	lincRNA	111196350	111495100
ENSG00000172965	ENST00000451884	lincRNA	111196350	111495100
ENSG00000172965	ENST00000432818	lincRNA	111196350	111495100
ENSG00000172965	ENST00000444301	lincRNA	111196350	111495100
ENSG00000172965	ENST00000453478	lincRNA	111196350	111495100
ENSG00000172965	ENST00000409569	lincRNA	111196350	111495100
ENSG00000172965	ENST00000419736	lincRNA	111196350	111495100
ENSG00000172965	ENST00000308604	lincRNA	111196350	111495100
ENSG00000172965	ENST00000603827	lincRNA	111196350	111495100
ENSG00000172965	ENST00000603310	lincRNA	111196350	111495100
ENSG00000172965	ENST00000604981	lincRNA	111196350	111495100
ENSG00000172965	ENST00000442293	lincRNA	111196350	111495100
ENSG00000172965	ENST00000441075	lincRNA	111196350	111495100
ENSG00000172965	ENST00000439494	lincRNA	111196350	111495100
ENSG00000172974	ENST00000467568	processed_pseudogene	65205108	65205988
ENSG00000173295	ENST00000522601	transcribed_unprocessed_pseudogene	8228595	8244865
ENSG00000173295	ENST00000588728	transcribed_unprocessed_pseudogene	8228595	8244865
ENSG00000173295	ENST00000523992	transcribed_unprocessed_pseudogene	8228595	8244865
ENSG00000173295	ENST00000591069	transcribed_unprocessed_pseudogene	8228595	8244865
ENSG00000173295	ENST00000590591	transcribed_unprocessed_pseudogene	8228595	8244865
ENSG00000173295	ENST00000310542	transcribed_unprocessed_pseudogene	8228595	8244865
ENSG00000173295	ENST00000588159	transcribed_unprocessed_pseudogene	8228595	8244865
ENSG00000173295	ENST00000587202	transcribed_unprocessed_pseudogene	8228595	8244865
ENSG00000173727	ENST00000619960	lincRNA	65455258	65466720
ENSG00000173727	ENST00000309775	lincRNA	65455258	65466720
ENSG00000173811	ENST00000446950	antisense	42732575	42746768
ENSG00000173811	ENST00000418161	antisense	42732575	42746768
ENSG00000173867	ENST00000561140	processed_transcript	88459717	88512529
ENSG00000173867	ENST00000606219	processed_transcript	88459717	88512529
ENSG00000174028	ENST00000312214	processed_pseudogene	23075758	23076767
ENSG00000174171	ENST00000309874	antisense	41892793	41898575
ENSG00000174171	ENST00000564432	antisense	41892793	41898575
ENSG00000174171	ENST00000568861	antisense	41892793	41898575
ENSG00000174171	ENST00000562920	antisense	41892793	41898575
ENSG00000174353	ENST00000436857	transcribed_unprocessed_pseudogene	72969696	73005922
ENSG00000174353	ENST00000428423	transcribed_unprocessed_pseudogene	72969696	73005922
ENSG00000174353	ENST00000608210	transcribed_unprocessed_pseudogene	72969696	73005922
ENSG00000174353	ENST00000448173	transcribed_unprocessed_pseudogene	72969696	73005922
ENSG00000174353	ENST00000423834	transcribed_unprocessed_pseudogene	72969696	73005922
ENSG00000174353	ENST00000569650	transcribed_unprocessed_pseudogene	72969696	73005922
ENSG00000174365	ENST00000453698	processed_transcript	38446578	38450921
ENSG00000174365	ENST00000400436	processed_transcript	38446578	38450921
ENSG00000174365	ENST00000483342	processed_transcript	38446578	38450921
ENSG00000174365	ENST00000421599	processed_transcript	38446578	38450921
ENSG00000174365	ENST00000449351	processed_transcript	38446578	38450921
ENSG00000174365	ENST00000420006	processed_transcript	38446578	38450921
ENSG00000174365	ENST00000359074	processed_transcript	38446578	38450921
ENSG00000174365	ENST00000440918	processed_transcript	38446578	38450921
ENSG00000174365	ENST00000432153	processed_transcript	38446578	38450921
ENSG00000174365	ENST00000437028	processed_transcript	38446578	38450921
ENSG00000174365	ENST00000434729	processed_transcript	38446578	38450921
ENSG00000174365	ENST00000418383	processed_transcript	38446578	38450921
ENSG00000174365	ENST00000457218	processed_transcript	38446578	38450921
ENSG00000174365	ENST00000442419	processed_transcript	38446578	38450921
ENSG00000174365	ENST00000444816	processed_transcript	38446578	38450921
ENSG00000174403	ENST00000412495	antisense	62544343	62551526
ENSG00000174403	ENST00000475015	antisense	62544343	62551526
ENSG00000174403	ENST00000436101	antisense	62544343	62551526
ENSG00000174403	ENST00000621644	antisense	62544343	62551526
ENSG00000174680	ENST00000455392	antisense	29748175	29764002
ENSG00000174680	ENST00000309331	antisense	29748175	29764002
ENSG00000174680	ENST00000423221	antisense	29748175	29764002
ENSG00000174680	ENST00000412579	antisense	29748175	29764002
ENSG00000174680	ENST00000413131	antisense	29748175	29764002
ENSG00000174912	ENST00000481421	processed_pseudogene	156713884	156714928
ENSG00000174977	ENST00000447794	processed_pseudogene	18650195	18651542
ENSG00000175061	ENST00000584177	processed_transcript	16438822	16478678
ENSG00000175061	ENST00000487066	processed_transcript	16438822	16478678
ENSG00000175061	ENST00000580180	processed_transcript	16438822	16478678
ENSG00000175061	ENST00000475947	processed_transcript	16438822	16478678
ENSG00000175061	ENST00000481898	processed_transcript	16438822	16478678
ENSG00000175061	ENST00000497774	processed_transcript	16438822	16478678
ENSG00000175061	ENST00000582911	processed_transcript	16438822	16478678
ENSG00000175061	ENST00000584141	processed_transcript	16438822	16478678
ENSG00000175061	ENST00000584926	processed_transcript	16438822	16478678
ENSG00000175061	ENST00000581361	processed_transcript	16438822	16478678
ENSG00000175061	ENST00000581718	processed_transcript	16438822	16478678
ENSG00000175061	ENST00000580770	processed_transcript	16438822	16478678
ENSG00000175061	ENST00000578757	processed_transcript	16438822	16478678
ENSG00000175061	ENST00000492250	processed_transcript	16438822	16478678
ENSG00000175061	ENST00000579473	processed_transcript	16438822	16478678
ENSG00000175061	ENST00000475953	processed_transcript	16438822	16478678
ENSG00000175061	ENST00000583400	processed_transcript	16438822	16478678
ENSG00000175061	ENST00000578380	processed_transcript	16438822	16478678
ENSG00000175061	ENST00000477249	processed_transcript	16438822	16478678
ENSG00000175061	ENST00000470491	processed_transcript	16438822	16478678
ENSG00000175061	ENST00000581913	processed_transcript	16438822	16478678
ENSG00000175061	ENST00000481027	processed_transcript	16438822	16478678
ENSG00000175061	ENST00000460249	processed_transcript	16438822	16478678
ENSG00000175061	ENST00000491009	processed_transcript	16438822	16478678
ENSG00000175061	ENST00000480811	processed_transcript	16438822	16478678
ENSG00000175061	ENST00000483140	processed_transcript	16438822	16478678
ENSG00000175061	ENST00000478103	processed_transcript	16438822	16478678
ENSG00000175061	ENST00000472367	processed_transcript	16438822	16478678
ENSG00000175061	ENST00000483588	processed_transcript	16438822	16478678
ENSG00000175061	ENST00000484836	processed_transcript	16438822	16478678
ENSG00000175147	ENST00000310916	antisense	15111815	15152464
ENSG00000175147	ENST00000404665	antisense	15111815	15152464
ENSG00000175302	ENST00000451052	unprocessed_pseudogene	13384249	13427773
ENSG00000175658	ENST00000421395	processed_pseudogene	144274892	144277993
