Ensembl Gene ID	RefSeq ncRNA [e.g. NR_002834]	RefSeq ncRNA predicted [e.g. XR_108264]	Transcript Start (bp)	Transcript End (bp)
ENSG00000007376			785983	788381
ENSG00000007376			786149	788333
ENSG00000007376			786194	787469
ENSG00000007376			786826	788340
ENSG00000007376			786841	788329
ENSG00000007392			188969	229439
ENSG00000007392			188969	229450
ENSG00000007392			188969	229463
ENSG00000007392			188971	229463
ENSG00000007392			188990	190595
ENSG00000007392			188990	206087
ENSG00000007392			188990	229451
ENSG00000007392			189098	209773
ENSG00000007392			189115	190549
ENSG00000007392			189896	227686
ENSG00000007392			189896	229434
ENSG00000007392			190001	208508
ENSG00000007392			190122	229374
ENSG00000007392			190541	229422
ENSG00000007392			206004	227656
ENSG00000007392			208633	229142
ENSG00000007392			220171	227614
ENSG00000007392			220649	228722
ENSG00000007392			228124	228990
ENSG00000007392			228229	229340
ENSG00000007520			1349240	1351911
ENSG00000007520			1349426	1351473
ENSG00000007541			566995	574519
ENSG00000007541			567009	583035
ENSG00000007541			568837	575903
ENSG00000007541			569461	576254
ENSG00000007541			569947	584136
ENSG00000007541			569968	574409
ENSG00000007541			570018	584109
ENSG00000007541			570062	577217
ENSG00000007541			572506	583095
ENSG00000007541			577901	578843
ENSG00000007541			578060	578802
ENSG00000007541			578405	582647
ENSG00000007541			578927	584108
ENSG00000007541			579091	583223
ENSG00000007541			581761	584108
ENSG00000007541			582490	582947
ENSG00000007923			6634168	6645057
ENSG00000007923			6634168	6681037
ENSG00000007923			6634168	6701924
ENSG00000007923			6635113	6701924
ENSG00000007923			6637301	6645112
ENSG00000007923			6645800	6701802
ENSG00000007923			6645876	6701822
ENSG00000007923			6652914	6668210
ENSG00000007923			6653809	6701804
ENSG00000007923			6654108	6701823
ENSG00000007923			6670461	6701819
ENSG00000007944			16129125	16146881
ENSG00000007944			16129171	16148248
ENSG00000008018			170535117	170553341
ENSG00000008018			170535222	170550441
ENSG00000008083			15246296	15522021
ENSG00000008083			15501358	15508393
ENSG00000008083			15248855	15522040
ENSG00000008128			1702730	1722831
ENSG00000008128			1702766	1704253
ENSG00000008128			1702881	1721655
ENSG00000008128			1702881	1722831
ENSG00000008128			1702881	1722832
ENSG00000008128			1702881	1724324
ENSG00000008128			1702881	1724324
ENSG00000008128			1702881	1724324
ENSG00000008128			1702881	1724324
ENSG00000008128			1702881	1724324
ENSG00000008128			1703088	1704116
ENSG00000008128			1703088	1704555
ENSG00000008128			1703604	1704602
ENSG00000008128			1703868	1704585
ENSG00000008128			1704049	1707561
ENSG00000008128			1704099	1704760
ENSG00000008128			1704243	1705024
ENSG00000008128			1704350	1708876
ENSG00000008128			1704608	1708231
ENSG00000008128			1716350	1724032
ENSG00000008128			1719166	1721879
ENSG00000008128			1722466	1724019
ENSG00000008128			1722708	1724274
ENSG00000008130			1751232	1778470
ENSG00000008130			1751232	1778790
ENSG00000008130			1751232	1780069
ENSG00000008130			1752471	1758575
ENSG00000008130			1752975	1754383
ENSG00000008130			1754061	1757268
ENSG00000008130			1754163	1756327
ENSG00000008130			1754165	1754866
ENSG00000008130			1754171	1757024
ENSG00000008130			1754181	1756608
ENSG00000008130			1754203	1754896
ENSG00000008130			1754343	1757228
ENSG00000008130			1756004	1779962
ENSG00000008130			1756588	1778419
ENSG00000008130			1756771	1778419
ENSG00000008130			1761665	1778420
ENSG00000008130			1779157	1780457
ENSG00000008256			6161776	6272644
ENSG00000008256			6164740	6170221
ENSG00000008256			6165545	6170959
ENSG00000008256			6165567	6171816
ENSG00000008256			6165734	6172137
ENSG00000008256			6170849	6172110
ENSG00000008256			6170852	6173075
ENSG00000008256			6171010	6177941
ENSG00000008256			6171126	6173075
ENSG00000008256			6187064	6272644
ENSG00000008256			6161776	6272644
ENSG00000008282			106090503	106112331
ENSG00000008282			106090505	106112576
ENSG00000008282			106091407	106097862
ENSG00000008282			106091457	106112221
ENSG00000008282			106091699	106093252
ENSG00000008282			106111832	106112576
ENSG00000008283			63432304	63440866
ENSG00000008283			63432304	63446378
ENSG00000008283			63432305	63446184
ENSG00000008283			63433145	63446294
ENSG00000008283			63433216	63437949
ENSG00000008283			63433564	63446291
ENSG00000008283			63433909	63435184
ENSG00000008283			63433964	63446306
ENSG00000008283			63434140	63438311
ENSG00000008283			63434192	63438170
ENSG00000008283			63434261	63436706
ENSG00000008283			63434314	63440211
ENSG00000008283			63434331	63435399
ENSG00000008283			63434403	63442852
ENSG00000008283			63434478	63446308
ENSG00000008283			63435415	63446306
ENSG00000008283			63435558	63446340
ENSG00000008283			63435712	63446354
ENSG00000008283			63437087	63446331
ENSG00000008283			63437372	63440839
ENSG00000008283			63432307	63446184
ENSG00000008294			50962174	51120865
ENSG00000008294			50964149	50965494
ENSG00000008294			50965075	51046878
ENSG00000008294			50965627	51120734
ENSG00000008294			50965644	51120865
ENSG00000008294			50966300	50975360
ENSG00000008294			50974870	50990585
ENSG00000008294			50976600	50982672
ENSG00000008294			50985699	50993937
ENSG00000008294			50989540	51079622
ENSG00000008294			50989639	51056424
ENSG00000008294			50990023	50990742
ENSG00000008294			50993773	50995960
ENSG00000008294			50996229	51001745
ENSG00000008294			50998413	51001744
ENSG00000008294			51001835	51016256
ENSG00000008294			51001837	51020259
ENSG00000008294			51007269	51040451
ENSG00000008294			51021252	51046878
ENSG00000008294			51030914	51046837
ENSG00000008294			51031443	51047471
ENSG00000008294			50962174	51120865
ENSG00000008324			42581840	42595114
ENSG00000008324			42591274	42594660
ENSG00000008324			42590806	42594998
ENSG00000008382			4343527	4360086
ENSG00000008382			4343554	4360081
ENSG00000008382			4343559	4360072
ENSG00000008382			4343566	4359223
ENSG00000008382			4343605	4360068
ENSG00000008382			4343711	4360038
ENSG00000008382			4352990	4354577
ENSG00000008382			4354949	4360079
ENSG00000008405			106991364	107093829
ENSG00000008405			106991367	107050359
ENSG00000008405			106992487	106997539
ENSG00000008405			106999789	107001851
ENSG00000008405			107072935	107093513
ENSG00000008441			12995608	13096201
ENSG00000008441			12995838	13094649
ENSG00000008441			13012188	13025520
ENSG00000008441			13012207	13081835
ENSG00000008441			13023991	13094758
ENSG00000008441			13024032	13094649
ENSG00000008441			13024580	13098796
ENSG00000008441			13024581	13094755
ENSG00000008441			13024585	13094684
ENSG00000008441			13024613	13025495
ENSG00000008441			13024627	13025510
ENSG00000008441			13024939	13094770
ENSG00000008441			13070003	13074019
ENSG00000008441			13024580	13098766
ENSG00000008513			133454853	133571925
ENSG00000008513			133458945	133571849
ENSG00000008513			133464778	133499383
ENSG00000008513			133464931	133571925
ENSG00000008513			133465642	133475934
ENSG00000008513			133475809	133489640
ENSG00000008513			133475877	133489700
ENSG00000008513			133475884	133499361
ENSG00000008513			133476029	133570379
ENSG00000008513			133476029	133571888
ENSG00000008513			133476143	133499421
ENSG00000008513			133476523	133571926
ENSG00000008513			133488082	133489633
ENSG00000008513			133566982	133571746
ENSG00000008513			133454848	133571940
ENSG00000008517			3065297	3069667
ENSG00000008517			3065312	3069551
ENSG00000008517			3065322	3069376
ENSG00000008517			3065322	3069547
ENSG00000008517			3065355	3067834
ENSG00000008517			3065358	3069355
ENSG00000008517			3065369	3069543
ENSG00000008517			3065369	3069551
ENSG00000008517			3065377	3069368
ENSG00000008517			3065380	3069546
ENSG00000008517			3065384	3069728
ENSG00000008517			3065392	3069326
ENSG00000008517			3065404	3069552
ENSG00000008517			3065610	3069548
ENSG00000008517			3065610	3069551
ENSG00000008517			3065614	3069532
ENSG00000008517			3065631	3067888
ENSG00000008517			3065631	3069819
ENSG00000008517			3065639	3068665
ENSG00000008517			3065639	3069640
ENSG00000008517			3065640	3069269
ENSG00000008517			3065640	3069551
ENSG00000008517			3065641	3082192
ENSG00000008517			3065653	3069396
ENSG00000008517			3065654	3069551
ENSG00000008517			3065662	3069375
ENSG00000008517			3065662	3069514
ENSG00000008517			3065663	3069440
ENSG00000008517			3065677	3069409
ENSG00000008517			3065712	3069368
ENSG00000008517			3065812	3069355
ENSG00000008517			3067804	3069412
ENSG00000008517			3068118	3069411
ENSG00000008517			3065784	3069667
ENSG00000008517			3065312	3069667
ENSG00000008710			2088710	2135898
ENSG00000008710			2088710	2135898
ENSG00000008710			2089527	2090839
ENSG00000008710			2090765	2092013
ENSG00000008710			2090883	2092170
ENSG00000008710			2090985	2109853
ENSG00000008710			2091428	2092597
ENSG00000008710			2091823	2093884
ENSG00000008710			2092046	2092911
ENSG00000008710			2092886	2094146
ENSG00000008710			2093355	2093873
ENSG00000008710			2097728	2100300
ENSG00000008710			2097728	2103789
ENSG00000008710			2097728	2105398
ENSG00000008710			2097728	2107759
ENSG00000008710			2097728	2112963
ENSG00000008710			2097728	2114124
ENSG00000008710			2097752	2100453
ENSG00000008710			2097852	2108016
ENSG00000008710			2097859	2099893
ENSG00000008710		XR_433709	2098833	2103687
ENSG00000008710		XR_430447	2098833	2103687
ENSG00000008710			2099078	2103793
ENSG00000008710			2099462	2100407
ENSG00000008710			2099932	2100686
ENSG00000008710			2100023	2100765
ENSG00000008710			2101951	2103177
ENSG00000008710			2102380	2103531
ENSG00000008710			2103517	2106408
ENSG00000008710			2103789	2114481
ENSG00000008710			2105357	2106104
ENSG00000008710			2105378	2106407
ENSG00000008710			2106276	2107756
ENSG00000008710			2106503	2117959
ENSG00000008710			2106521	2113074
ENSG00000008710			2106590	2112830
ENSG00000008710			2106941	2118078
ENSG00000008710			2107585	2108548
ENSG00000008710			2109291	2113280
ENSG00000008710			2111458	2112898
ENSG00000008710			2116592	2118124
ENSG00000008838			40019097	40054092
ENSG00000008838			40019098	40054407
ENSG00000008838			40019102	40054405
ENSG00000008838			40019108	40054405
ENSG00000008838			40019145	40022442
ENSG00000008838			40019173	40054405
ENSG00000008838			40019449	40020610
ENSG00000008838			40019503	40023160
ENSG00000008838			40019529	40053608
ENSG00000008838			40019632	40021414
ENSG00000008838			40022394	40054408
ENSG00000008838			40022412	40023651
ENSG00000008838	NR_106944		40023142	40026450
ENSG00000008838			40023289	40054408
ENSG00000008838			40023365	40027946
ENSG00000008838			40026178	40027523
ENSG00000008838			40026303	40028059
ENSG00000008838			40026306	40027149
ENSG00000008838			40027015	40053377
ENSG00000008838			40031168	40032433
ENSG00000008838			40032671	40033646
ENSG00000008838			40032673	40033675
ENSG00000008838			40032716	40053873
ENSG00000008838			40033056	40053312
ENSG00000008838			40033707	40054375
ENSG00000008838			40035143	40054413
ENSG00000008838			40035198	40061215
ENSG00000008838			40035262	40054413
ENSG00000008838			40035285	40056690
ENSG00000008838			40035296	40054416
ENSG00000008838			40035322	40054416
ENSG00000008838			40035901	40054408
ENSG00000008838			40053348	40054742
ENSG00000008838			40019129	40053615
ENSG00000008869			36968383	36988859
ENSG00000008869			36980897	37084342
ENSG00000008869			37008168	37013995
ENSG00000008869			37041024	37056484
ENSG00000008869			37072212	37076164
ENSG00000008952			169966635	169968523
ENSG00000008952			169966765	169998373
ENSG00000008952			169966801	169983253
ENSG00000008952			169966808	169993831
ENSG00000008952			169966814	169982857
ENSG00000008952			169966815	169988359
ENSG00000008952			169966826	169985885
ENSG00000008952			169975451	169982859
ENSG00000008952			169982869	169983939
ENSG00000008952			169985129	169992721
ENSG00000008988			56067295	56074509
ENSG00000008988			56072947	56074506
ENSG00000008988			56073042	56074506
ENSG00000008988			56073054	56074472
ENSG00000008988			56073054	56074510
ENSG00000008988			56073054	56074510
ENSG00000008988			56073073	56074356
ENSG00000008988			56073075	56074506
ENSG00000008988	NR_002437		56073127	56074506
ENSG00000008988			56073316	56074498
ENSG00000008988	NR_002437		56073462	56074506
ENSG00000008988			56069738	56074581
ENSG00000009307			114716913	114757983
ENSG00000009307			114716916	114750190
ENSG00000009307			114716917	114757964
ENSG00000009307			114717295	114757974
ENSG00000009307			114717305	114758027
ENSG00000009307			114717312	114758003
ENSG00000009307			114717802	114718938
ENSG00000009307			114717957	114757982
ENSG00000009307			114720216	114726348
ENSG00000009307			114720578	114724287
ENSG00000009307			114733769	114757987
ENSG00000009307			114736758	114757969
ENSG00000009307			114737988	114746859
ENSG00000009307			114739753	114758676
ENSG00000009307			114739870	114757987
ENSG00000009307			114748317	114757987
ENSG00000009307			114749821	114757987
ENSG00000009307			114716914	114758050
ENSG00000009335			157138913	157269372
ENSG00000009335			157139195	157189294
ENSG00000009335			157139279	157170450
ENSG00000009335			157207513	157217245
ENSG00000009335			157220668	157269116
ENSG00000009335			157225500	157231815
ENSG00000009335			157225502	157248624
ENSG00000009335			157256687	157267676
ENSG00000009335			157138916	157189296
ENSG00000009780			27725979	27763122
ENSG00000009780			27725996	27761473
ENSG00000009780			27726028	27759764
ENSG00000009780			27726028	27760581
ENSG00000009780			27726028	27761964
ENSG00000009780			27726057	27760581
ENSG00000009780			27744774	27760185
ENSG00000009844			142147230	142224689
ENSG00000009844			142147257	142219067
ENSG00000009844			142170346	142198781
ENSG00000009844			142147162	142220946
ENSG00000009844			142147162	142220946
ENSG00000009954			73440398	73522272
ENSG00000009954			73441565	73522278
ENSG00000009954			73462464	73466387
ENSG00000010017			13621498	13711564
ENSG00000010017			13622333	13632755
ENSG00000010017			13621501	13696805
ENSG00000010165			171781664	171786080
ENSG00000010165			171781682	171797717
ENSG00000010165			171781696	171797717
ENSG00000010165			171781702	171797717
ENSG00000010165			171787825	171790925
ENSG00000010165			171787863	171796903
ENSG00000010165			171794394	171814023
ENSG00000010244			32350117	32381886
ENSG00000010244			32350132	32370451
ENSG00000010244			32350138	32370343
ENSG00000010244			32350164	32360675
ENSG00000010244			32350165	32360731
ENSG00000010244			32350175	32369860
ENSG00000010244			32350180	32380956
ENSG00000010244			32350184	32365416
ENSG00000010244			32350186	32360739
ENSG00000010244			32350198	32361333
ENSG00000010244			32350908	32358634
ENSG00000010244			32360751	32380373
ENSG00000010244			32362725	32365465
ENSG00000010244			32362914	32365591
ENSG00000010244			32366677	32368433
ENSG00000010244			32368832	32378033
ENSG00000010244			32372895	32378446
ENSG00000010256			48599002	48601425
ENSG00000010256			48599003	48610037
ENSG00000010256			48599034	48600841
ENSG00000010256			48599054	48609626
ENSG00000010256			48600118	48603644
ENSG00000010256			48601406	48604786
ENSG00000010256			48603563	48609636
ENSG00000010256			48603998	48609635
ENSG00000010256			48604263	48609631
ENSG00000010256			48609596	48610976
ENSG00000010270			38178222	38230671
ENSG00000010270			38178263	38230379
ENSG00000010270			38178324	38230670
ENSG00000010270			38178351	38230381
ENSG00000010270			38178376	38217305
ENSG00000010270			38178390	38217269
ENSG00000010270			38178395	38219629
ENSG00000010278			6199715	6238261
ENSG00000010278			6199844	6233262
ENSG00000010278			6199875	6235305
ENSG00000010278			6200385	6236270
ENSG00000010278			6200400	6233428
ENSG00000010278			6200412	6233488
ENSG00000010278			6200436	6225736
ENSG00000010278			6200449	6238259
ENSG00000010278			6200797	6238259
ENSG00000010278			6224986	6238259
ENSG00000010278			6232186	6236262
ENSG00000010278			6200389	6238261
ENSG00000010278			6200316	6238271
