dS	dN	Mouse Ensembl Gene ID	Ensembl Gene ID
		ENSMUSG00000095639	ENSG00000207197
		ENSMUSG00000096082	ENSG00000207197
		ENSMUSG00000096475	ENSG00000207197
		ENSMUSG00000093929	ENSG00000207197
		ENSMUSG00000094407	ENSG00000207197
		ENSMUSG00000096865	ENSG00000207197
		ENSMUSG00000094994	ENSG00000207197
		ENSMUSG00000096231	ENSG00000207197
		ENSMUSG00000096868	ENSG00000207197
		ENSMUSG00000095389	ENSG00000207197
		ENSMUSG00000096057	ENSG00000207197
		ENSMUSG00000094039	ENSG00000207197
		ENSMUSG00000096305	ENSG00000207197
		ENSMUSG00000093869	ENSG00000207197
		ENSMUSG00000094831	ENSG00000207197
		ENSMUSG00000096302	ENSG00000207197
		ENSMUSG00000094218	ENSG00000207197
		ENSMUSG00000095542	ENSG00000207197
		ENSMUSG00000094150	ENSG00000207197
		ENSMUSG00000077772	ENSG00000207197
		ENSMUSG00000065400	ENSG00000207607
0.60410	0.03410	ENSMUSG00000029363	ENSG00000111445
1.29010	0.00130	ENSMUSG00000062380	ENSG00000258947
		ENSMUSG00000084547	ENSG00000222898
0.45670	0.04620	ENSMUSG00000028681	ENSG00000117425
0.73520	0.08970	ENSMUSG00000025203	ENSG00000099194
0.76110	0.09600	ENSMUSG00000025202	ENSG00000099194
0.79910	0.08170	ENSMUSG00000037071	ENSG00000099194
0.91560	0.13510	ENSMUSG00000050195	ENSG00000099194
0.22230	0.00000	ENSMUSG00000027273	ENSG00000132639
0.75730	0.20490	ENSMUSG00000055177	ENSG00000125823
0.13640	0.01330	ENSMUSG00000037750	ENSG00000173065
0.61760	0.05360	ENSMUSG00000044364	ENSG00000125895
0.95580	0.18810	ENSMUSG00000036168	ENSG00000165972
		ENSMUSG00000089417	ENSG00000238741
0.44790	0.00170	ENSMUSG00000038845	ENSG00000167085
0.36320	0.02600	ENSMUSG00000057914	ENSG00000165995
1.15820	0.18540	ENSMUSG00000042043	ENSG00000171530
		ENSMUSG00000098813	ENSG00000252699
0.46790	0.03960	ENSMUSG00000014355	ENSG00000153107
2.10840	0.50020	ENSMUSG00000023892	ENSG00000062370
5.09920	0.49600	ENSMUSG00000078502	ENSG00000062370
2.97970	0.47010	ENSMUSG00000056592	ENSG00000062370
		ENSMUSG00000095118	ENSG00000207118
0.42390	0.02680	ENSMUSG00000015189	ENSG00000127995
		ENSMUSG00000064966	ENSG00000207445
		ENSMUSG00000064380	ENSG00000200087
		ENSMUSG00000064387	ENSG00000200087
		ENSMUSG00000065353	ENSG00000200087
		ENSMUSG00000065158	ENSG00000200087
		ENSMUSG00000084734	ENSG00000200087
		ENSMUSG00000065328	ENSG00000200087
		ENSMUSG00000065726	ENSG00000200087
0.58010	0.20710	ENSMUSG00000056972	ENSG00000254585
		ENSMUSG00000088403	ENSG00000222448
0.53050	0.02520	ENSMUSG00000023921	ENSG00000146085
0.39250	0.05840	ENSMUSG00000031373	ENSG00000169239
0.57630	0.11770	ENSMUSG00000026786	ENSG00000077420
0.79740	0.16920	ENSMUSG00000029368	ENSG00000163631
0.39380	0.05200	ENSMUSG00000033419	ENSG00000065609
1.03280	0.08720	ENSMUSG00000024177	ENSG00000103202
0.75930	0.09860	ENSMUSG00000044709	ENSG00000142252
0.68270	0.04160	ENSMUSG00000009863	ENSG00000117118
0.50260	0.15310	ENSMUSG00000062980	ENSG00000106034
		ENSMUSG00000065788	ENSG00000207357
		ENSMUSG00000094665	ENSG00000207357
		ENSMUSG00000093873	ENSG00000207357
0.50600	0.10170	ENSMUSG00000000171	ENSG00000204370
		ENSMUSG00000096211	ENSG00000207501
		ENSMUSG00000093734	ENSG00000252464
		ENSMUSG00000093413	ENSG00000207062
0.66620	0.17450	ENSMUSG00000056370	ENSG00000168878
		ENSMUSG00000077714	ENSG00000212232
0.69830	0.09920	ENSMUSG00000030861	ENSG00000196177
		ENSMUSG00000084671	ENSG00000202512
0.41330	0.01410	ENSMUSG00000036452	ENSG00000145819
0.69590	0.06740	ENSMUSG00000027963	ENSG00000162694
0.49450	0.06620	ENSMUSG00000032394	ENSG00000174498
		ENSMUSG00000065483	ENSG00000207613
0.67000	0.07310	ENSMUSG00000024406	ENSG00000204531
		ENSMUSG00000080352	ENSG00000220988
1.02170	0.20220	ENSMUSG00000006948	ENSG00000167749
0.32090	0.04390	ENSMUSG00000045103	ENSG00000198947
		ENSMUSG00000065394	ENSG00000207547
0.29970	0.03270	ENSMUSG00000035329	ENSG00000165355
		ENSMUSG00000084690	ENSG00000201544
0.52230	0.08740	ENSMUSG00000042118	ENSG00000132840
0.53370	0.03330	ENSMUSG00000026788	ENSG00000169155
1.10950	0.05090	ENSMUSG00000050996	ENSG00000177143
0.70420	0.17250	ENSMUSG00000042842	ENSG00000124570
0.89200	0.34420	ENSMUSG00000069248	ENSG00000124570
0.60310	0.21700	ENSMUSG00000052180	ENSG00000124570
0.83130	0.28000	ENSMUSG00000047889	ENSG00000124570
0.66270	0.16400	ENSMUSG00000060147	ENSG00000124570
0.43350	0.00040	ENSMUSG00000033732	ENSG00000189091
1.37200	0.11180	ENSMUSG00000020405	ENSG00000170231
		ENSMUSG00000093277	ENSG00000207304
		ENSMUSG00000065226	ENSG00000207304
0.62980	0.14120	ENSMUSG00000037784	ENSG00000158163
0.80540	0.21910	ENSMUSG00000051499	ENSG00000197362
0.51460	0.17160	ENSMUSG00000022009	ENSG00000083635
0.72460	0.12350	ENSMUSG00000040703	ENSG00000167600
1.13170	0.64740	ENSMUSG00000079704	ENSG00000126752
0.43310	0.59810	ENSMUSG00000095316	ENSG00000126752
1.06970	0.67840	ENSMUSG00000035371	ENSG00000126752
1.76870	0.59740	ENSMUSG00000079697	ENSG00000126752
1.42610	0.60100	ENSMUSG00000071816	ENSG00000126752
1.43140	0.48370	ENSMUSG00000062814	ENSG00000126752
1.45090	0.64140	ENSMUSG00000079705	ENSG00000126752
1.05820	0.44510	ENSMUSG00000023165	ENSG00000126752
1.14730	0.74220	ENSMUSG00000079702	ENSG00000126752
1.39620	0.63740	ENSMUSG00000079703	ENSG00000126752
1.39250	0.64900	ENSMUSG00000079701	ENSG00000126752
1.39180	0.63990	ENSMUSG00000068219	ENSG00000126752
1.31300	0.61900	ENSMUSG00000068218	ENSG00000126752
1.55410	0.65270	ENSMUSG00000079699	ENSG00000126752
0.61050	0.05840	ENSMUSG00000030428	ENSG00000167614
0.45620	0.07990	ENSMUSG00000053289	ENSG00000178105
0.41310	0.01080	ENSMUSG00000000441	ENSG00000132155
0.46420	0.00960	ENSMUSG00000034673	ENSG00000204304
0.50600	0.05240	ENSMUSG00000032374	ENSG00000152952
0.69460	0.22200	ENSMUSG00000028339	ENSG00000204291
1.35340	0.14730	ENSMUSG00000001666	ENSG00000099977
0.68590	0.02310	ENSMUSG00000021772	ENSG00000197885
		ENSMUSG00000065628	ENSG00000199631
0.36910	0.01750	ENSMUSG00000074780	ENSG00000110200
0.69490	0.03460	ENSMUSG00000030649	ENSG00000110200
0.90400	0.15820	ENSMUSG00000045551	ENSG00000171051
		ENSMUSG00000076142	ENSG00000211535
0.51330	0.18780	ENSMUSG00000022034	ENSG00000171320
		ENSMUSG00000084591	ENSG00000222112
0.56990	0.32770	ENSMUSG00000057072	ENSG00000185523
		ENSMUSG00000077185	ENSG00000207500
0.61570	0.09670	ENSMUSG00000029154	ENSG00000109182
0.96610	0.16670	ENSMUSG00000042625	ENSG00000130254
0.81920	0.32050	ENSMUSG00000028602	ENSG00000120949
		ENSMUSG00000065018	ENSG00000206629
		ENSMUSG00000064768	ENSG00000206630
0.82610	0.17350	ENSMUSG00000047021	ENSG00000181378
0.71370	0.10110	ENSMUSG00000041957	ENSG00000057294
0.48240	0.00090	ENSMUSG00000073079	ENSG00000100883
0.48240	0.00090	ENSMUSG00000079108	ENSG00000100883
0.53750	0.00050	ENSMUSG00000029250	ENSG00000047315
		ENSMUSG00000087912	ENSG00000238862
0.62730	0.16610	ENSMUSG00000040312	ENSG00000204536
0.94310	0.17190	ENSMUSG00000037740	ENSG00000125901
0.97420	0.12470	ENSMUSG00000073433	ENSG00000242173
0.62320	0.01520	ENSMUSG00000024190	ENSG00000120129
		ENSMUSG00000080622	ENSG00000221164
1.20410	0.28350	ENSMUSG00000031330	ENSG00000187969
0.42810	0.05000	ENSMUSG00000061461	ENSG00000250317
0.89850	0.32980	ENSMUSG00000048062	ENSG00000187474
1.11650	0.26200	ENSMUSG00000052270	ENSG00000187474
0.86570	0.36410	ENSMUSG00000071276	ENSG00000187474
0.91550	0.33660	ENSMUSG00000060701	ENSG00000187474
0.88000	0.28490	ENSMUSG00000079700	ENSG00000187474
0.94000	0.38020	ENSMUSG00000071275	ENSG00000187474
0.59090	0.06560	ENSMUSG00000042961	ENSG00000164318
0.39690	0.03940	ENSMUSG00000033237	ENSG00000189079
0.51310	0.13110	ENSMUSG00000043410	ENSG00000162669
0.28400	0.03350	ENSMUSG00000026565	ENSG00000143190
0.30420	0.04210	ENSMUSG00000099515	ENSG00000143190
0.52230	0.12860	ENSMUSG00000006715	ENSG00000112312
0.49600	0.01240	ENSMUSG00000015869	ENSG00000161542
0.74220	0.06350	ENSMUSG00000043885	ENSG00000180773
0.73990	0.23440	ENSMUSG00000074139	ENSG00000163746
0.78670	0.18430	ENSMUSG00000032369	ENSG00000163746
0.87640	0.25900	ENSMUSG00000032372	ENSG00000163746
		ENSMUSG00000065940	ENSG00000199293
		ENSMUSG00000064901	ENSG00000199293
		ENSMUSG00000070166	ENSG00000199293
0.29260	0.00690	ENSMUSG00000046314	ENSG00000168952
		ENSMUSG00000077734	ENSG00000209480
0.52110	0.19150	ENSMUSG00000035125	ENSG00000005436
		ENSMUSG00000065564	ENSG00000207875
		ENSMUSG00000075829	ENSG00000199488
		ENSMUSG00000065865	ENSG00000199488
		ENSMUSG00000088913	ENSG00000199488
0.56580	0.24290	ENSMUSG00000026068	ENSG00000115607
1.20630	0.02890	ENSMUSG00000024913	ENSG00000162337
		ENSMUSG00000089497	ENSG00000200356
		ENSMUSG00000088454	ENSG00000200356
0.62130	0.07850	ENSMUSG00000054737	ENSG00000147118
0.48670	0.14030	ENSMUSG00000020605	ENSG00000118960
0.84350	0.01520	ENSMUSG00000030761	ENSG00000137474
		ENSMUSG00000064403	ENSG00000212172
		ENSMUSG00000087808	ENSG00000212172
		ENSMUSG00000087897	ENSG00000251728
0.92250	0.02560	ENSMUSG00000044674	ENSG00000157240
0.57560	0.16730	ENSMUSG00000042041	ENSG00000173237
0.76470	0.19880	ENSMUSG00000005131	ENSG00000166323
1.29050	0.15150	ENSMUSG00000031952	ENSG00000135702
		ENSMUSG00000089297	ENSG00000199785
		ENSMUSG00000064666	ENSG00000199785
		ENSMUSG00000064837	ENSG00000206885
1.06630	0.01570	ENSMUSG00000039830	ENSG00000205927
0.56810	0.12670	ENSMUSG00000068391	ENSG00000104472
0.84420	0.04390	ENSMUSG00000025155	ENSG00000169718
1.81870	0.08330	ENSMUSG00000020722	ENSG00000108878
0.48600	0.04060	ENSMUSG00000020120	ENSG00000115956
		ENSMUSG00000084711	ENSG00000252202
		ENSMUSG00000087752	ENSG00000239194
		ENSMUSG00000087923	ENSG00000239194
0.79490	0.24770	ENSMUSG00000032948	ENSG00000188992
0.55750	0.00240	ENSMUSG00000098557	ENSG00000178695
		ENSMUSG00000080478	ENSG00000221803
		ENSMUSG00000065657	ENSG00000207087
0.82540	0.09710	ENSMUSG00000041460	ENSG00000151062
		ENSMUSG00000065817	ENSG00000200983
		ENSMUSG00000065016	ENSG00000200983
0.55610	0.13740	ENSMUSG00000020691	ENSG00000165055
1.50740	0.22870	ENSMUSG00000043541	ENSG00000118307
		ENSMUSG00000076387	ENSG00000211517
		ENSMUSG00000064382	ENSG00000200320
		ENSMUSG00000094377	ENSG00000202538
		ENSMUSG00000077704	ENSG00000212283
		ENSMUSG00000065715	ENSG00000207297
0.41590	0.02640	ENSMUSG00000040339	ENSG00000162636
0.66260	0.05550	ENSMUSG00000029843	ENSG00000164707
		ENSMUSG00000064511	ENSG00000206799
		ENSMUSG00000065265	ENSG00000206799
		ENSMUSG00000064620	ENSG00000206799
		ENSMUSG00000064814	ENSG00000206799
		ENSMUSG00000094815	ENSG00000206799
		ENSMUSG00000064642	ENSG00000206799
		ENSMUSG00000065847	ENSG00000206799
		ENSMUSG00000065262	ENSG00000206799
		ENSMUSG00000064792	ENSG00000206799
		ENSMUSG00000064811	ENSG00000206799
		ENSMUSG00000065248	ENSG00000206799
		ENSMUSG00000064477	ENSG00000206799
		ENSMUSG00000065204	ENSG00000206799
		ENSMUSG00000065644	ENSG00000206799
		ENSMUSG00000095111	ENSG00000206799
		ENSMUSG00000064471	ENSG00000206799
		ENSMUSG00000065360	ENSG00000206799
		ENSMUSG00000089102	ENSG00000251739
0.51710	0.21380	ENSMUSG00000024815	ENSG00000170777
0.50420	0.06950	ENSMUSG00000020963	ENSG00000165409
		ENSMUSG00000064522	ENSG00000202000
0.60730	0.25590	ENSMUSG00000039756	ENSG00000067334
0.58760	0.16580	ENSMUSG00000027867	ENSG00000155761
0.42170	0.02160	ENSMUSG00000054693	ENSG00000137845
0.52900	0.01230	ENSMUSG00000057182	ENSG00000153253
0.88890	0.11280	ENSMUSG00000069581	ENSG00000175894
0.46930	0.02360	ENSMUSG00000028030	ENSG00000145348
0.42820	0.00270	ENSMUSG00000002728	ENSG00000173418
0.87670	0.06900	ENSMUSG00000029093	ENSG00000184985
0.22750	0.00020	ENSMUSG00000024480	ENSG00000177879
0.30160	0.02400	ENSMUSG00000026384	ENSG00000088179
		ENSMUSG00000092753	ENSG00000199407
0.59030	0.03830	ENSMUSG00000020431	ENSG00000164742
		ENSMUSG00000064637	ENSG00000207392
		ENSMUSG00000065219	ENSG00000201675
		ENSMUSG00000084445	ENSG00000201675
		ENSMUSG00000080452	ENSG00000221366
		ENSMUSG00000094516	ENSG00000206838
		ENSMUSG00000064495	ENSG00000206838
		ENSMUSG00000095703	ENSG00000206838
		ENSMUSG00000096558	ENSG00000206838
		ENSMUSG00000095221	ENSG00000206838
		ENSMUSG00000095507	ENSG00000206838
		ENSMUSG00000064731	ENSG00000201487
1.20030	0.15700	ENSMUSG00000034353	ENSG00000132329
0.45560	0.09530	ENSMUSG00000026228	ENSG00000135914
0.62920	0.01910	ENSMUSG00000023353	ENSG00000133612
0.84690	0.03460	ENSMUSG00000026858	ENSG00000148343
		ENSMUSG00000064767	ENSG00000200530
		ENSMUSG00000087881	ENSG00000252835
0.45990	0.02190	ENSMUSG00000022999	ENSG00000139636
		ENSMUSG00000064840	ENSG00000202081
0.81830	0.11280	ENSMUSG00000055489	ENSG00000171714
		ENSMUSG00000087714	ENSG00000207128
0.54060	0.02160	ENSMUSG00000026413	ENSG00000081277
		ENSMUSG00000087847	ENSG00000252481
		ENSMUSG00000088789	ENSG00000252481
		ENSMUSG00000088505	ENSG00000252481
1.19380	0.37760	ENSMUSG00000002546	ENSG00000215186
0.48220	0.03310	ENSMUSG00000022935	ENSG00000171189
		ENSMUSG00000098877	ENSG00000251920
		ENSMUSG00000098529	ENSG00000251920
0.50270	0.05410	ENSMUSG00000032598	ENSG00000213672
		ENSMUSG00000064585	ENSG00000199266
		ENSMUSG00000087869	ENSG00000202392
1.15530	0.50110	ENSMUSG00000000732	ENSG00000160223
0.46430	0.02370	ENSMUSG00000037225	ENSG00000138685
0.48400	0.08490	ENSMUSG00000052942	ENSG00000107249
0.43280	0.00380	ENSMUSG00000032407	ENSG00000163714
0.38940	0.03060	ENSMUSG00000026433	ENSG00000117280
		ENSMUSG00000092687	ENSG00000201823
0.48200	0.04810	ENSMUSG00000028613	ENSG00000157193
0.46840	0.01560	ENSMUSG00000004110	ENSG00000198216
		ENSMUSG00000088119	ENSG00000252391
0.30910	0.00400	ENSMUSG00000025862	ENSG00000101972
0.41800	0.00860	ENSMUSG00000042447	ENSG00000164654
0.22220	0.05820	ENSMUSG00000060811	ENSG00000169139
0.25400	0.00590	ENSMUSG00000022674	ENSG00000169139
		ENSMUSG00000065738	ENSG00000207241
0.49700	0.00540	ENSMUSG00000053825	ENSG00000139220
0.57580	0.00990	ENSMUSG00000054008	ENSG00000070614
1.00710	0.10980	ENSMUSG00000004815	ENSG00000145214
1.25610	0.02460	ENSMUSG00000035027	ENSG00000126934
		ENSMUSG00000065254	ENSG00000202058
		ENSMUSG00000065282	ENSG00000207145
0.48940	0.00950	ENSMUSG00000029669	ENSG00000106025
0.65490	0.01660	ENSMUSG00000029623	ENSG00000106244
1.16910	0.08880	ENSMUSG00000017697	ENSG00000196839
0.36040	0.03210	ENSMUSG00000040594	ENSG00000204764
1.40700	0.03900	ENSMUSG00000055553	ENSG00000105700
		ENSMUSG00000088624	ENSG00000200385
		ENSMUSG00000077757	ENSG00000200385
		ENSMUSG00000077428	ENSG00000200385
		ENSMUSG00000084433	ENSG00000200385
		ENSMUSG00000084460	ENSG00000200385
		ENSMUSG00000080370	ENSG00000200385
		ENSMUSG00000084546	ENSG00000200385
0.54920	0.04410	ENSMUSG00000058152	ENSG00000198108
3.13430	0.22520	ENSMUSG00000064247	ENSG00000182378
		ENSMUSG00000064791	ENSG00000200879
0.60020	0.01980	ENSMUSG00000016528	ENSG00000162889
0.62250	0.19470	ENSMUSG00000028264	ENSG00000118434
0.71110	0.18160	ENSMUSG00000050174	ENSG00000170917
1.28510	0.11320	ENSMUSG00000036661	ENSG00000105339
0.50490	0.05490	ENSMUSG00000009376	ENSG00000105976
		ENSMUSG00000087935	ENSG00000253092
		ENSMUSG00000088895	ENSG00000253092
		ENSMUSG00000088135	ENSG00000253092
0.73220	0.27600	ENSMUSG00000027082	ENSG00000003436
		ENSMUSG00000080465	ENSG00000208772
0.47620	0.06020	ENSMUSG00000027163	ENSG00000110442
0.94140	0.02980	ENSMUSG00000037509	ENSG00000136002
		ENSMUSG00000093413	ENSG00000206785
0.50150	0.04020	ENSMUSG00000023236	ENSG00000166922
0.45100	0.07710	ENSMUSG00000027715	ENSG00000145386
0.77660	0.15340	ENSMUSG00000028164	ENSG00000109323
1.97190	0.05380	ENSMUSG00000051067	ENSG00000220008
0.73200	0.04230	ENSMUSG00000049960	ENSG00000182180
		ENSMUSG00000064453	ENSG00000206680
0.56260	0.01700	ENSMUSG00000003234	ENSG00000161204
0.49260	0.12800	ENSMUSG00000032968	ENSG00000123999
0.49620	0.20360	ENSMUSG00000006310	ENSG00000011590
0.43580	0.03290	ENSMUSG00000028248	ENSG00000132424
0.52720	0.30270	ENSMUSG00000051437	ENSG00000175518
		ENSMUSG00000065808	ENSG00000200674
0.73660	0.15260	ENSMUSG00000030800	ENSG00000052344
0.42480	0.04010	ENSMUSG00000029106	ENSG00000087274
0.95980	0.01640	ENSMUSG00000094638	ENSG00000173692
0.43800	0.00490	ENSMUSG00000026229	ENSG00000173692
1.89080	0.04840	ENSMUSG00000013833	ENSG00000175221
0.51410	0.04570	ENSMUSG00000039536	ENSG00000124214
1.16520	0.17980	ENSMUSG00000047832	ENSG00000170779
0.79080	0.14090	ENSMUSG00000079469	ENSG00000069943
0.37900	0.02290	ENSMUSG00000024807	ENSG00000162298
		ENSMUSG00000084485	ENSG00000201496
		ENSMUSG00000064460	ENSG00000199562
0.56400	0.01050	ENSMUSG00000028847	ENSG00000054116
0.59000	0.00600	ENSMUSG00000074637	ENSG00000181449
0.63470	0.12030	ENSMUSG00000025333	ENSG00000101850
0.46600	0.10260	ENSMUSG00000024391	ENSG00000204444
0.31870	0.03360	ENSMUSG00000004798	ENSG00000083290
0.47740	0.02220	ENSMUSG00000022076	ENSG00000150361
0.99420	0.04370	ENSMUSG00000039838	ENSG00000162426
0.71060	0.02440	ENSMUSG00000001815	ENSG00000174279
1.10990	0.02520	ENSMUSG00000051319	ENSG00000175701
		ENSMUSG00000087869	ENSG00000202406
		ENSMUSG00000077426	ENSG00000207523
0.56170	0.05700	ENSMUSG00000037410	ENSG00000167202
0.70210	0.15000	ENSMUSG00000021534	ENSG00000215217
0.81750	0.12970	ENSMUSG00000062040	ENSG00000245680
0.55080	0.04780	ENSMUSG00000059439	ENSG00000141376
0.70740	0.17970	ENSMUSG00000090639	ENSG00000091513
0.65390	0.17270	ENSMUSG00000032554	ENSG00000091513
0.70050	0.02640	ENSMUSG00000023391	ENSG00000115844
0.42850	0.11760	ENSMUSG00000031297	ENSG00000165349
		ENSMUSG00000076312	ENSG00000207635
		ENSMUSG00000065460	ENSG00000207764
0.20400	0.01940	ENSMUSG00000021111	ENSG00000090060
0.60330	0.14370	ENSMUSG00000023926	ENSG00000112077
0.71300	0.12020	ENSMUSG00000049796	ENSG00000147571
		ENSMUSG00000065574	ENSG00000207568
0.86100	0.08370	ENSMUSG00000078815	ENSG00000130433
0.50000	0.02160	ENSMUSG00000031144	ENSG00000102003
1.61970	0.16620	ENSMUSG00000000934	ENSG00000184428
0.97920	0.29270	ENSMUSG00000001029	ENSG00000108622
0.56310	0.05870	ENSMUSG00000033845	ENSG00000137547
		ENSMUSG00000088445	ENSG00000252274
0.67490	0.16480	ENSMUSG00000054757	ENSG00000187134
0.67930	0.20880	ENSMUSG00000021211	ENSG00000187134
0.74990	0.14430	ENSMUSG00000021210	ENSG00000187134
0.70820	0.17290	ENSMUSG00000025955	ENSG00000187134
0.74020	0.16790	ENSMUSG00000021207	ENSG00000187134
0.68070	0.22240	ENSMUSG00000021213	ENSG00000187134
0.71650	0.17690	ENSMUSG00000071551	ENSG00000187134
0.61280	0.20270	ENSMUSG00000033715	ENSG00000187134
0.59570	0.17290	ENSMUSG00000021214	ENSG00000187134
		ENSMUSG00000080474	ENSG00000223201
		ENSMUSG00000080408	ENSG00000223201
0.50630	0.05680	ENSMUSG00000058587	ENSG00000138594
1.61990	0.53010	ENSMUSG00000002546	ENSG00000175265
1.25870	0.21620	ENSMUSG00000029074	ENSG00000162571
0.58820	0.00350	ENSMUSG00000054405	ENSG00000126698
0.44210	0.14410	ENSMUSG00000019787	ENSG00000186439
		ENSMUSG00000088228	ENSG00000200237
		ENSMUSG00000088688	ENSG00000200237
		ENSMUSG00000088876	ENSG00000200237
		ENSMUSG00000088717	ENSG00000200237
		ENSMUSG00000087816	ENSG00000200237
		ENSMUSG00000088875	ENSG00000200237
		ENSMUSG00000089184	ENSG00000200237
		ENSMUSG00000087722	ENSG00000200237
0.74220	0.23260	ENSMUSG00000045795	ENSG00000156232
0.47590	0.07790	ENSMUSG00000029189	ENSG00000091490
		ENSMUSG00000065686	ENSG00000201772
		ENSMUSG00000080413	ENSG00000221340
0.50520	0.00000	ENSMUSG00000035783	ENSG00000107796
0.79680	0.00950	ENSMUSG00000026127	ENSG00000136718
0.69490	0.03150	ENSMUSG00000020788	ENSG00000074370
		ENSMUSG00000065660	ENSG00000202290
		ENSMUSG00000088219	ENSG00000209482
0.56650	0.05350	ENSMUSG00000089984	ENSG00000106336
0.78860	0.30880	ENSMUSG00000037594	ENSG00000140104
		ENSMUSG00000064945	ENSG00000200547
		ENSMUSG00000064905	ENSG00000202515
		ENSMUSG00000065145	ENSG00000202515
0.62780	0.21060	ENSMUSG00000035448	ENSG00000183625
0.71770	0.11040	ENSMUSG00000007833	ENSG00000161618
0.52380	0.10500	ENSMUSG00000050390	ENSG00000162522
0.54330	0.10100	ENSMUSG00000070493	ENSG00000106153
		ENSMUSG00000065336	ENSG00000221491
		ENSMUSG00000096774	ENSG00000201579
0.98910	0.19400	ENSMUSG00000049285	ENSG00000214309
0.43400	0.02380	ENSMUSG00000022211	ENSG00000186648
0.46390	0.12170	ENSMUSG00000020541	ENSG00000141198
		ENSMUSG00000089542	ENSG00000238917
		ENSMUSG00000087734	ENSG00000207332
0.73410	0.23830	ENSMUSG00000003555	ENSG00000148795
0.88910	0.10640	ENSMUSG00000044296	ENSG00000234284
0.80730	0.05830	ENSMUSG00000021552	ENSG00000165113
0.68300	0.05690	ENSMUSG00000032038	ENSG00000110080
0.62620	0.03650	ENSMUSG00000035165	ENSG00000175538
0.90960	0.04350	ENSMUSG00000046160	ENSG00000184221
0.62970	0.32580	ENSMUSG00000029299	ENSG00000118777
0.54970	0.11470	ENSMUSG00000029802	ENSG00000118777
0.58700	0.21920	ENSMUSG00000039155	ENSG00000124215
		ENSMUSG00000093164	ENSG00000241175
		ENSMUSG00000092974	ENSG00000241175
		ENSMUSG00000093319	ENSG00000241175
		ENSMUSG00000092932	ENSG00000241175
		ENSMUSG00000098690	ENSG00000241175
		ENSMUSG00000093031	ENSG00000241175
		ENSMUSG00000093249	ENSG00000241175
		ENSMUSG00000092986	ENSG00000241175
		ENSMUSG00000092641	ENSG00000241175
		ENSMUSG00000093059	ENSG00000241175
		ENSMUSG00000098755	ENSG00000241175
		ENSMUSG00000093023	ENSG00000241175
		ENSMUSG00000092905	ENSG00000241175
		ENSMUSG00000093345	ENSG00000241175
		ENSMUSG00000096431	ENSG00000206688
		ENSMUSG00000095618	ENSG00000206688
		ENSMUSG00000096462	ENSG00000206688
		ENSMUSG00000096313	ENSG00000206688
		ENSMUSG00000095641	ENSG00000206688
		ENSMUSG00000096248	ENSG00000206688
		ENSMUSG00000096148	ENSG00000206688
		ENSMUSG00000094236	ENSG00000206688
		ENSMUSG00000096110	ENSG00000206688
		ENSMUSG00000095045	ENSG00000206688
		ENSMUSG00000096660	ENSG00000206688
		ENSMUSG00000096502	ENSG00000206688
		ENSMUSG00000095479	ENSG00000206688
		ENSMUSG00000096017	ENSG00000206688
		ENSMUSG00000093971	ENSG00000206688
		ENSMUSG00000094923	ENSG00000206688
		ENSMUSG00000096634	ENSG00000206688
		ENSMUSG00000095691	ENSG00000206688
		ENSMUSG00000094060	ENSG00000206688
		ENSMUSG00000094287	ENSG00000206688
		ENSMUSG00000094997	ENSG00000206688
		ENSMUSG00000095100	ENSG00000206688
		ENSMUSG00000094573	ENSG00000206688
		ENSMUSG00000094960	ENSG00000206688
		ENSMUSG00000093974	ENSG00000206688
		ENSMUSG00000094274	ENSG00000206688
		ENSMUSG00000094069	ENSG00000206688
		ENSMUSG00000095349	ENSG00000206688
		ENSMUSG00000094581	ENSG00000206688
		ENSMUSG00000095734	ENSG00000206688
		ENSMUSG00000094987	ENSG00000206688
